M,N,K,l1_tile_M,l1_tile_N,l1_tile_K,l1_loop_order,l0_M_tiling_factor,l0_N_tiling_factor,l0_K_tiling_factor,dataflow,cycle_count
128,128,8192,32,32,512,knm,4,1,1,os,3384
128,128,4096,32,32,512,knm,4,1,1,os,2378
128,128,8192,32,32,512,knm,1,2,2,os,2091
128,128,4096,32,32,512,knm,1,2,2,os,1516
128,128,8192,32,32,512,knm,2,1,2,os,2091
128,128,4096,32,32,512,knm,2,1,2,os,1516
128,128,8192,32,32,512,knm,2,2,1,os,1995
128,128,4096,32,32,512,knm,2,2,1,os,1452
128,128,8192,32,32,512,knm,1,1,4,os,2283
128,128,4096,32,32,512,knm,1,1,4,os,1644
128,128,8192,32,32,512,knm,1,4,1,os,3384
128,128,4096,32,32,512,knm,1,4,1,os,2378
128,128,8192,32,32,256,knm,4,1,1,os,3055
128,128,4096,32,32,256,knm,4,1,1,os,1909
128,128,8192,32,32,256,knm,1,2,2,os,1785
128,128,4096,32,32,256,knm,1,2,2,os,1147
128,128,8192,32,32,256,knm,2,1,2,os,1785
128,128,4096,32,32,256,knm,2,1,2,os,1147
128,128,8192,32,32,256,knm,2,2,1,os,1625
128,128,4096,32,32,256,knm,2,2,1,os,1051
128,128,8192,32,32,256,knm,1,1,4,os,2105
128,128,4096,32,32,256,knm,1,1,4,os,1339
128,128,8192,32,32,256,knm,1,4,1,os,3055
128,128,4096,32,32,256,knm,1,4,1,os,1909
128,128,8192,64,64,256,knm,4,1,1,os,2811
128,128,4096,64,64,256,knm,4,1,1,os,1476
128,128,8192,64,64,256,knm,1,2,2,os,2827
128,128,4096,64,64,256,knm,1,2,2,os,1484
128,128,8192,64,64,256,knm,2,1,2,os,2827
128,128,4096,64,64,256,knm,2,1,2,os,1484
128,128,8192,64,64,256,knm,2,2,1,os,2811
128,128,4096,64,64,256,knm,2,2,1,os,1476
128,128,8192,64,64,256,knm,1,1,4,os,2859
128,128,4096,64,64,256,knm,1,1,4,os,1500
128,128,8192,64,64,256,knm,1,4,1,os,2811
128,128,4096,64,64,256,knm,1,4,1,os,1476
128,128,4096,32,32,128,knm,4,1,1,os,1687
128,128,4096,32,32,128,knm,1,2,2,os,1057
128,128,4096,32,32,128,knm,2,1,2,os,1057
128,128,4096,32,32,128,knm,2,2,1,os,897
128,128,4096,32,32,128,knm,1,1,4,os,1377
128,128,4096,32,32,128,knm,1,4,1,os,1687
128,128,4096,64,64,128,knm,4,1,1,os,1637
128,128,4096,64,64,128,knm,1,2,2,os,1893
128,128,4096,64,64,128,knm,2,1,2,os,1893
128,128,4096,64,64,128,knm,2,2,1,os,1637
128,128,4096,64,64,128,knm,1,1,4,os,2405
128,128,4096,64,64,128,knm,1,4,1,os,1637
128,128,4096,128,128,128,knm,4,1,1,os,2524
128,128,4096,128,128,128,knm,1,2,2,os,2556
128,128,4096,128,128,128,knm,2,1,2,os,2556
128,128,4096,128,128,128,knm,2,2,1,os,2524
128,128,4096,128,128,128,knm,1,1,4,os,2620
128,128,4096,128,128,128,knm,1,4,1,os,2524
128,128,2048,32,32,512,knm,4,1,1,os,1225
128,128,2048,32,32,512,knm,1,2,2,os,794
128,128,2048,32,32,512,knm,2,1,2,os,794
128,128,2048,32,32,512,knm,2,2,1,os,762
128,128,2048,32,32,512,knm,1,1,4,os,858
128,128,2048,32,32,512,knm,1,4,1,os,1225
128,128,2048,32,32,256,knm,4,1,1,os,1336
128,128,2048,32,32,256,knm,1,2,2,os,828
128,128,2048,32,32,256,knm,2,1,2,os,828
128,128,2048,32,32,256,knm,2,2,1,os,764
128,128,2048,32,32,256,knm,1,1,4,os,956
128,128,2048,32,32,256,knm,1,4,1,os,1336
128,128,2048,32,32,128,knm,4,1,1,os,1053
128,128,2048,32,32,128,knm,1,2,2,os,675
128,128,2048,32,32,128,knm,2,1,2,os,675
128,128,2048,32,32,128,knm,2,2,1,os,579
128,128,2048,32,32,128,knm,1,1,4,os,867
128,128,2048,32,32,128,knm,1,4,1,os,1053
128,128,2048,32,32,64,knm,4,1,1,os,1003
128,128,2048,32,32,64,knm,1,2,2,os,693
128,128,2048,32,32,64,knm,2,1,2,os,693
128,128,2048,32,32,64,knm,2,2,1,os,533
128,128,2048,32,32,64,knm,1,1,4,os,1013
128,128,2048,32,32,64,knm,1,4,1,os,1003
128,128,2048,64,64,256,knm,4,1,1,os,1272
128,128,2048,64,64,256,knm,1,2,2,os,1280
128,128,2048,64,64,256,knm,2,1,2,os,1280
128,128,2048,64,64,256,knm,2,2,1,os,1272
128,128,2048,64,64,256,knm,1,1,4,os,1296
128,128,2048,64,64,256,knm,1,4,1,os,1272
128,128,2048,64,64,128,knm,4,1,1,os,858
128,128,2048,64,64,128,knm,1,2,2,os,986
128,128,2048,64,64,128,knm,2,1,2,os,986
128,128,2048,64,64,128,knm,2,2,1,os,858
128,128,2048,64,64,128,knm,1,1,4,os,1242
128,128,2048,64,64,128,knm,1,4,1,os,858
128,128,2048,64,64,64,knm,4,1,1,os,953
128,128,2048,64,64,64,knm,1,2,2,os,1209
128,128,2048,64,64,64,knm,2,1,2,os,1209
128,128,2048,64,64,64,knm,2,2,1,os,953
128,128,2048,64,64,64,knm,1,1,4,os,1721
128,128,2048,64,64,64,knm,1,4,1,os,953
128,128,2048,128,128,128,knm,4,1,1,os,2320
128,128,2048,128,128,128,knm,1,2,2,os,2352
128,128,2048,128,128,128,knm,2,1,2,os,2352
128,128,2048,128,128,128,knm,2,2,1,os,2320
128,128,2048,128,128,128,knm,1,1,4,os,2416
128,128,2048,128,128,128,knm,1,4,1,os,2320
128,128,2048,128,128,64,knm,4,1,1,os,1296
128,128,2048,128,128,64,knm,1,2,2,os,1328
128,128,2048,128,128,64,knm,2,1,2,os,1328
128,128,2048,128,128,64,knm,2,2,1,os,1296
128,128,2048,128,128,64,knm,1,1,4,os,1392
128,128,2048,128,128,64,knm,1,4,1,os,1296
128,128,1024,32,32,512,knm,4,1,1,os,1122
128,128,1024,32,32,512,knm,1,2,2,os,691
128,128,1024,32,32,512,knm,2,1,2,os,691
128,128,1024,32,32,512,knm,2,2,1,os,659
128,128,1024,32,32,512,knm,1,1,4,os,755
128,128,1024,32,32,512,knm,1,4,1,os,1122
128,128,1024,32,32,256,knm,4,1,1,os,689
128,128,1024,32,32,256,knm,1,2,2,os,435
128,128,1024,32,32,256,knm,2,1,2,os,435
128,128,1024,32,32,256,knm,2,2,1,os,403
128,128,1024,32,32,256,knm,1,1,4,os,499
128,128,1024,32,32,256,knm,1,4,1,os,689
128,128,1024,32,32,128,knm,4,1,1,os,736
128,128,1024,32,32,128,knm,1,2,2,os,484
128,128,1024,32,32,128,knm,2,1,2,os,484
128,128,1024,32,32,128,knm,2,2,1,os,420
128,128,1024,32,32,128,knm,1,1,4,os,612
128,128,1024,32,32,128,knm,1,4,1,os,736
128,128,1024,32,32,64,knm,4,1,1,os,625
128,128,1024,32,32,64,knm,1,2,2,os,439
128,128,1024,32,32,64,knm,2,1,2,os,439
128,128,1024,32,32,64,knm,2,2,1,os,343
128,128,1024,32,32,64,knm,1,1,4,os,631
128,128,1024,32,32,64,knm,1,4,1,os,625
128,128,1024,32,32,32,knm,4,1,1,os,661
128,128,1024,32,32,32,knm,1,2,2,os,511
128,128,1024,32,32,32,knm,2,1,2,os,511
128,128,1024,32,32,32,knm,2,2,1,os,351
128,128,1024,32,32,32,knm,1,1,4,os,831
128,128,1024,32,32,32,knm,1,4,1,os,661
128,128,1024,64,64,256,knm,4,1,1,os,1169
128,128,1024,64,64,256,knm,1,2,2,os,1177
128,128,1024,64,64,256,knm,2,1,2,os,1177
128,128,1024,64,64,256,knm,2,2,1,os,1169
128,128,1024,64,64,256,knm,1,1,4,os,1193
128,128,1024,64,64,256,knm,1,4,1,os,1169
128,128,1024,64,64,128,knm,4,1,1,os,755
128,128,1024,64,64,128,knm,1,2,2,os,883
128,128,1024,64,64,128,knm,2,1,2,os,883
128,128,1024,64,64,128,knm,2,2,1,os,755
128,128,1024,64,64,128,knm,1,1,4,os,1139
128,128,1024,64,64,128,knm,1,4,1,os,755
128,128,1024,64,64,64,knm,4,1,1,os,499
128,128,1024,64,64,64,knm,1,2,2,os,627
128,128,1024,64,64,64,knm,2,1,2,os,627
128,128,1024,64,64,64,knm,2,2,1,os,499
128,128,1024,64,64,64,knm,1,1,4,os,883
128,128,1024,64,64,64,knm,1,4,1,os,499
128,128,1024,64,64,32,knm,4,1,1,os,610
128,128,1024,64,64,32,knm,1,2,2,os,866
128,128,1024,64,64,32,knm,2,1,2,os,866
128,128,1024,64,64,32,knm,2,2,1,os,610
128,128,1024,64,64,32,knm,1,1,4,os,1378
128,128,1024,64,64,32,knm,1,4,1,os,610
128,128,1024,128,128,128,knm,4,1,1,os,2217
128,128,1024,128,128,128,knm,1,2,2,os,2249
128,128,1024,128,128,128,knm,2,1,2,os,2249
128,128,1024,128,128,128,knm,2,2,1,os,2217
128,128,1024,128,128,128,knm,1,1,4,os,2313
128,128,1024,128,128,128,knm,1,4,1,os,2217
128,128,1024,128,128,64,knm,4,1,1,os,1193
128,128,1024,128,128,64,knm,1,2,2,os,1225
128,128,1024,128,128,64,knm,2,1,2,os,1225
128,128,1024,128,128,64,knm,2,2,1,os,1193
128,128,1024,128,128,64,knm,1,1,4,os,1289
128,128,1024,128,128,64,knm,1,4,1,os,1193
128,128,1024,128,128,32,knm,4,1,1,os,1139
128,128,1024,128,128,32,knm,1,2,2,os,1651
128,128,1024,128,128,32,knm,2,1,2,os,1651
128,128,1024,128,128,32,knm,2,2,1,os,1139
128,128,1024,128,128,32,knm,1,1,4,os,2675
128,128,1024,128,128,32,knm,1,4,1,os,1139
128,256,8192,32,32,512,knm,4,1,1,os,5331
128,256,4096,32,32,512,knm,4,1,1,os,3319
128,256,8192,32,32,512,knm,1,2,2,os,3176
128,256,4096,32,32,512,knm,1,2,2,os,2026
128,256,8192,32,32,512,knm,2,1,2,os,3176
128,256,4096,32,32,512,knm,2,1,2,os,2026
128,256,8192,32,32,512,knm,2,2,1,os,3016
128,256,4096,32,32,512,knm,2,2,1,os,1930
128,256,8192,32,32,512,knm,1,1,4,os,3496
128,256,4096,32,32,512,knm,1,1,4,os,2218
128,256,8192,32,32,512,knm,1,4,1,os,5331
128,256,4096,32,32,512,knm,1,4,1,os,3319
128,256,8192,32,32,256,knm,4,1,1,os,5894
128,256,4096,32,32,256,knm,4,1,1,os,3029
128,256,8192,32,32,256,knm,1,2,2,os,3354
128,256,4096,32,32,256,knm,1,2,2,os,1759
128,256,8192,32,32,256,knm,2,1,2,os,3354
128,256,4096,32,32,256,knm,2,1,2,os,1759
128,256,8192,32,32,256,knm,2,2,1,os,3034
128,256,4096,32,32,256,knm,2,2,1,os,1599
128,256,8192,32,32,256,knm,1,1,4,os,3994
128,256,4096,32,32,256,knm,1,1,4,os,2079
128,256,8192,32,32,256,knm,1,4,1,os,5894
128,256,4096,32,32,256,knm,1,4,1,os,3029
128,256,8192,64,64,256,knm,4,1,1,os,3710
128,256,4096,64,64,256,knm,4,1,1,os,2657
128,256,8192,64,64,256,knm,1,2,2,os,3734
128,256,4096,64,64,256,knm,1,2,2,os,2673
128,256,8192,64,64,256,knm,2,1,2,os,3734
128,256,4096,64,64,256,knm,2,1,2,os,2673
128,256,8192,64,64,256,knm,2,2,1,os,3710
128,256,4096,64,64,256,knm,2,2,1,os,2657
128,256,8192,64,64,256,knm,1,1,4,os,3782
128,256,4096,64,64,256,knm,1,1,4,os,2705
128,256,8192,64,64,256,knm,1,4,1,os,3710
128,256,4096,64,64,256,knm,1,4,1,os,2657
128,256,4096,32,32,128,knm,4,1,1,os,3265
128,256,4096,32,32,128,knm,1,2,2,os,2005
128,256,4096,32,32,128,knm,2,1,2,os,2005
128,256,4096,32,32,128,knm,2,2,1,os,1685
128,256,4096,32,32,128,knm,1,1,4,os,2645
128,256,4096,32,32,128,knm,1,4,1,os,3265
128,256,4096,64,64,128,knm,4,1,1,os,2206
128,256,4096,64,64,128,knm,1,2,2,os,2590
128,256,4096,64,64,128,knm,2,1,2,os,2590
128,256,4096,64,64,128,knm,2,2,1,os,2206
128,256,4096,64,64,128,knm,1,1,4,os,3358
128,256,4096,64,64,128,knm,1,4,1,os,2206
128,256,4096,128,128,128,knm,4,1,1,os,2742
128,256,4096,128,128,128,knm,1,2,2,os,2774
128,256,4096,128,128,128,knm,2,1,2,os,2774
128,256,4096,128,128,128,knm,2,2,1,os,2742
128,256,4096,128,128,128,knm,1,1,4,os,2838
128,256,4096,128,128,128,knm,1,4,1,os,2742
128,256,2048,32,32,512,knm,4,1,1,os,2313
128,256,2048,32,32,512,knm,1,2,2,os,1451
128,256,2048,32,32,512,knm,2,1,2,os,1451
128,256,2048,32,32,512,knm,2,2,1,os,1387
128,256,2048,32,32,512,knm,1,1,4,os,1579
128,256,2048,32,32,512,knm,1,4,1,os,2313
128,256,2048,32,32,256,knm,4,1,1,os,1883
128,256,2048,32,32,256,knm,1,2,2,os,1121
128,256,2048,32,32,256,knm,2,1,2,os,1121
128,256,2048,32,32,256,knm,2,2,1,os,1025
128,256,2048,32,32,256,knm,1,1,4,os,1313
128,256,2048,32,32,256,knm,1,4,1,os,1883
128,256,2048,32,32,128,knm,4,1,1,os,1680
128,256,2048,32,32,128,knm,1,2,2,os,1050
128,256,2048,32,32,128,knm,2,1,2,os,1050
128,256,2048,32,32,128,knm,2,2,1,os,890
128,256,2048,32,32,128,knm,1,1,4,os,1370
128,256,2048,32,32,128,knm,1,4,1,os,1680
128,256,2048,32,32,64,knm,4,1,1,os,1951
128,256,2048,32,32,64,knm,1,2,2,os,1331
128,256,2048,32,32,64,knm,2,1,2,os,1331
128,256,2048,32,32,64,knm,2,2,1,os,1011
128,256,2048,32,32,64,knm,1,1,4,os,1971
128,256,2048,32,32,64,knm,1,4,1,os,1951
128,256,2048,64,64,256,knm,4,1,1,os,1386
128,256,2048,64,64,256,knm,1,2,2,os,1394
128,256,2048,64,64,256,knm,2,1,2,os,1394
128,256,2048,64,64,256,knm,2,2,1,os,1386
128,256,2048,64,64,256,knm,1,1,4,os,1410
128,256,2048,64,64,256,knm,1,4,1,os,1386
128,256,2048,64,64,128,knm,4,1,1,os,1567
128,256,2048,64,64,128,knm,1,2,2,os,1823
128,256,2048,64,64,128,knm,2,1,2,os,1823
128,256,2048,64,64,128,knm,2,2,1,os,1567
128,256,2048,64,64,128,knm,1,1,4,os,2335
128,256,2048,64,64,128,knm,1,4,1,os,1567
128,256,2048,64,64,64,knm,4,1,1,os,1306
128,256,2048,64,64,64,knm,1,2,2,os,1690
128,256,2048,64,64,64,knm,2,1,2,os,1690
128,256,2048,64,64,64,knm,2,2,1,os,1306
128,256,2048,64,64,64,knm,1,1,4,os,2458
128,256,2048,64,64,64,knm,1,4,1,os,1306
128,256,2048,128,128,128,knm,4,1,1,os,2434
128,256,2048,128,128,128,knm,1,2,2,os,2466
128,256,2048,128,128,128,knm,2,1,2,os,2466
128,256,2048,128,128,128,knm,2,2,1,os,2434
128,256,2048,128,128,128,knm,1,1,4,os,2530
128,256,2048,128,128,128,knm,1,4,1,os,2434
128,256,2048,128,128,64,knm,4,1,1,os,1410
128,256,2048,128,128,64,knm,1,2,2,os,1442
128,256,2048,128,128,64,knm,2,1,2,os,1442
128,256,2048,128,128,64,knm,2,2,1,os,1410
128,256,2048,128,128,64,knm,1,1,4,os,1506
128,256,2048,128,128,64,knm,1,4,1,os,1410
128,256,1024,32,32,512,knm,4,1,1,os,1186
128,256,1024,32,32,512,knm,1,2,2,os,755
128,256,1024,32,32,512,knm,2,1,2,os,755
128,256,1024,32,32,512,knm,2,2,1,os,723
128,256,1024,32,32,512,knm,1,1,4,os,819
128,256,1024,32,32,512,knm,1,4,1,os,1186
128,256,1024,32,32,256,knm,4,1,1,os,1310
128,256,1024,32,32,256,knm,1,2,2,os,802
128,256,1024,32,32,256,knm,2,1,2,os,802
128,256,1024,32,32,256,knm,2,2,1,os,738
128,256,1024,32,32,256,knm,1,1,4,os,930
128,256,1024,32,32,256,knm,1,4,1,os,1310
128,256,1024,32,32,128,knm,4,1,1,os,1046
128,256,1024,32,32,128,knm,1,2,2,os,668
128,256,1024,32,32,128,knm,2,1,2,os,668
128,256,1024,32,32,128,knm,2,2,1,os,572
128,256,1024,32,32,128,knm,1,1,4,os,860
128,256,1024,32,32,128,knm,1,4,1,os,1046
128,256,1024,32,32,64,knm,4,1,1,os,1006
128,256,1024,32,32,64,knm,1,2,2,os,696
128,256,1024,32,32,64,knm,2,1,2,os,696
128,256,1024,32,32,64,knm,2,2,1,os,536
128,256,1024,32,32,64,knm,1,1,4,os,1016
128,256,1024,32,32,64,knm,1,4,1,os,1006
128,256,1024,32,32,32,knm,4,1,1,os,1293
128,256,1024,32,32,32,knm,1,2,2,os,993
128,256,1024,32,32,32,knm,2,1,2,os,993
128,256,1024,32,32,32,knm,2,2,1,os,673
128,256,1024,32,32,32,knm,1,1,4,os,1633
128,256,1024,32,32,32,knm,1,4,1,os,1293
128,256,1024,64,64,256,knm,4,1,1,os,1233
128,256,1024,64,64,256,knm,1,2,2,os,1241
128,256,1024,64,64,256,knm,2,1,2,os,1241
128,256,1024,64,64,256,knm,2,2,1,os,1233
128,256,1024,64,64,256,knm,1,1,4,os,1257
128,256,1024,64,64,256,knm,1,4,1,os,1233
128,256,1024,64,64,128,knm,4,1,1,os,819
128,256,1024,64,64,128,knm,1,2,2,os,947
128,256,1024,64,64,128,knm,2,1,2,os,947
128,256,1024,64,64,128,knm,2,2,1,os,819
128,256,1024,64,64,128,knm,1,1,4,os,1203
128,256,1024,64,64,128,knm,1,4,1,os,819
128,256,1024,64,64,64,knm,4,1,1,os,923
128,256,1024,64,64,64,knm,1,2,2,os,1179
128,256,1024,64,64,64,knm,2,1,2,os,1179
128,256,1024,64,64,64,knm,2,2,1,os,923
128,256,1024,64,64,64,knm,1,1,4,os,1691
128,256,1024,64,64,64,knm,1,4,1,os,923
128,256,1024,64,64,32,knm,4,1,1,os,857
128,256,1024,64,64,32,knm,1,2,2,os,1241
128,256,1024,64,64,32,knm,2,1,2,os,1241
128,256,1024,64,64,32,knm,2,2,1,os,857
128,256,1024,64,64,32,knm,1,1,4,os,2009
128,256,1024,64,64,32,knm,1,4,1,os,857
128,256,1024,128,128,128,knm,4,1,1,os,2281
128,256,1024,128,128,128,knm,1,2,2,os,2313
128,256,1024,128,128,128,knm,2,1,2,os,2313
128,256,1024,128,128,128,knm,2,2,1,os,2281
128,256,1024,128,128,128,knm,1,1,4,os,2377
128,256,1024,128,128,128,knm,1,4,1,os,2281
128,256,1024,128,128,64,knm,4,1,1,os,1257
128,256,1024,128,128,64,knm,1,2,2,os,1289
128,256,1024,128,128,64,knm,2,1,2,os,1289
128,256,1024,128,128,64,knm,2,2,1,os,1257
128,256,1024,128,128,64,knm,1,1,4,os,1353
128,256,1024,128,128,64,knm,1,4,1,os,1257
128,256,1024,128,128,32,knm,4,1,1,os,1203
128,256,1024,128,128,32,knm,1,2,2,os,1715
128,256,1024,128,128,32,knm,2,1,2,os,1715
128,256,1024,128,128,32,knm,2,2,1,os,1203
128,256,1024,128,128,32,knm,1,1,4,os,2739
128,256,1024,128,128,32,knm,1,4,1,os,1203
256,128,8192,32,32,512,knm,4,1,1,os,5351
256,128,4096,32,32,512,knm,4,1,1,os,3339
256,128,8192,32,32,512,knm,1,2,2,os,3196
256,128,4096,32,32,512,knm,1,2,2,os,2046
256,128,8192,32,32,512,knm,2,1,2,os,3196
256,128,4096,32,32,512,knm,2,1,2,os,2046
256,128,8192,32,32,512,knm,2,2,1,os,3036
256,128,4096,32,32,512,knm,2,2,1,os,1950
256,128,8192,32,32,512,knm,1,1,4,os,3516
256,128,4096,32,32,512,knm,1,1,4,os,2238
256,128,8192,32,32,512,knm,1,4,1,os,5351
256,128,4096,32,32,512,knm,1,4,1,os,3339
256,128,8192,32,32,256,knm,4,1,1,os,5903
256,128,4096,32,32,256,knm,4,1,1,os,3038
256,128,8192,32,32,256,knm,1,2,2,os,3363
256,128,4096,32,32,256,knm,1,2,2,os,1768
256,128,8192,32,32,256,knm,2,1,2,os,3363
256,128,4096,32,32,256,knm,2,1,2,os,1768
256,128,8192,32,32,256,knm,2,2,1,os,3043
256,128,4096,32,32,256,knm,2,2,1,os,1608
256,128,8192,32,32,256,knm,1,1,4,os,4003
256,128,4096,32,32,256,knm,1,1,4,os,2088
256,128,8192,32,32,256,knm,1,4,1,os,5903
256,128,4096,32,32,256,knm,1,4,1,os,3038
256,128,8192,64,64,256,knm,4,1,1,os,3716
256,128,4096,64,64,256,knm,4,1,1,os,2663
256,128,8192,64,64,256,knm,1,2,2,os,3740
256,128,4096,64,64,256,knm,1,2,2,os,2679
256,128,8192,64,64,256,knm,2,1,2,os,3740
256,128,4096,64,64,256,knm,2,1,2,os,2679
256,128,8192,64,64,256,knm,2,2,1,os,3716
256,128,4096,64,64,256,knm,2,2,1,os,2663
256,128,8192,64,64,256,knm,1,1,4,os,3788
256,128,4096,64,64,256,knm,1,1,4,os,2711
256,128,8192,64,64,256,knm,1,4,1,os,3716
256,128,4096,64,64,256,knm,1,4,1,os,2663
256,128,4096,32,32,128,knm,4,1,1,os,3270
256,128,4096,32,32,128,knm,1,2,2,os,2010
256,128,4096,32,32,128,knm,2,1,2,os,2010
256,128,4096,32,32,128,knm,2,2,1,os,1690
256,128,4096,32,32,128,knm,1,1,4,os,2650
256,128,4096,32,32,128,knm,1,4,1,os,3270
256,128,4096,64,64,128,knm,4,1,1,os,2209
256,128,4096,64,64,128,knm,1,2,2,os,2593
256,128,4096,64,64,128,knm,2,1,2,os,2593
256,128,4096,64,64,128,knm,2,2,1,os,2209
256,128,4096,64,64,128,knm,1,1,4,os,3361
256,128,4096,64,64,128,knm,1,4,1,os,2209
256,128,4096,128,128,128,knm,4,1,1,os,2742
256,128,4096,128,128,128,knm,1,2,2,os,2774
256,128,4096,128,128,128,knm,2,1,2,os,2774
256,128,4096,128,128,128,knm,2,2,1,os,2742
256,128,4096,128,128,128,knm,1,1,4,os,2838
256,128,4096,128,128,128,knm,1,4,1,os,2742
256,128,2048,32,32,512,knm,4,1,1,os,2333
256,128,2048,32,32,512,knm,1,2,2,os,1471
256,128,2048,32,32,512,knm,2,1,2,os,1471
256,128,2048,32,32,512,knm,2,2,1,os,1407
256,128,2048,32,32,512,knm,1,1,4,os,1599
256,128,2048,32,32,512,knm,1,4,1,os,2333
256,128,2048,32,32,256,knm,4,1,1,os,1892
256,128,2048,32,32,256,knm,1,2,2,os,1130
256,128,2048,32,32,256,knm,2,1,2,os,1130
256,128,2048,32,32,256,knm,2,2,1,os,1034
256,128,2048,32,32,256,knm,1,1,4,os,1322
256,128,2048,32,32,256,knm,1,4,1,os,1892
256,128,2048,32,32,128,knm,4,1,1,os,1685
256,128,2048,32,32,128,knm,1,2,2,os,1055
256,128,2048,32,32,128,knm,2,1,2,os,1055
256,128,2048,32,32,128,knm,2,2,1,os,895
256,128,2048,32,32,128,knm,1,1,4,os,1375
256,128,2048,32,32,128,knm,1,4,1,os,1685
256,128,2048,32,32,64,knm,4,1,1,os,1953
256,128,2048,32,32,64,knm,1,2,2,os,1333
256,128,2048,32,32,64,knm,2,1,2,os,1333
256,128,2048,32,32,64,knm,2,2,1,os,1013
256,128,2048,32,32,64,knm,1,1,4,os,1973
256,128,2048,32,32,64,knm,1,4,1,os,1953
256,128,2048,64,64,256,knm,4,1,1,os,1386
256,128,2048,64,64,256,knm,1,2,2,os,1394
256,128,2048,64,64,256,knm,2,1,2,os,1394
256,128,2048,64,64,256,knm,2,2,1,os,1386
256,128,2048,64,64,256,knm,1,1,4,os,1410
256,128,2048,64,64,256,knm,1,4,1,os,1386
256,128,2048,64,64,128,knm,4,1,1,os,1570
256,128,2048,64,64,128,knm,1,2,2,os,1826
256,128,2048,64,64,128,knm,2,1,2,os,1826
256,128,2048,64,64,128,knm,2,2,1,os,1570
256,128,2048,64,64,128,knm,1,1,4,os,2338
256,128,2048,64,64,128,knm,1,4,1,os,1570
256,128,2048,64,64,64,knm,4,1,1,os,1308
256,128,2048,64,64,64,knm,1,2,2,os,1692
256,128,2048,64,64,64,knm,2,1,2,os,1692
256,128,2048,64,64,64,knm,2,2,1,os,1308
256,128,2048,64,64,64,knm,1,1,4,os,2460
256,128,2048,64,64,64,knm,1,4,1,os,1308
256,128,2048,128,128,128,knm,4,1,1,os,2434
256,128,2048,128,128,128,knm,1,2,2,os,2466
256,128,2048,128,128,128,knm,2,1,2,os,2466
256,128,2048,128,128,128,knm,2,2,1,os,2434
256,128,2048,128,128,128,knm,1,1,4,os,2530
256,128,2048,128,128,128,knm,1,4,1,os,2434
256,128,2048,128,128,64,knm,4,1,1,os,1410
256,128,2048,128,128,64,knm,1,2,2,os,1442
256,128,2048,128,128,64,knm,2,1,2,os,1442
256,128,2048,128,128,64,knm,2,2,1,os,1410
256,128,2048,128,128,64,knm,1,1,4,os,1506
256,128,2048,128,128,64,knm,1,4,1,os,1410
256,128,1024,32,32,512,knm,4,1,1,os,1186
256,128,1024,32,32,512,knm,1,2,2,os,755
256,128,1024,32,32,512,knm,2,1,2,os,755
256,128,1024,32,32,512,knm,2,2,1,os,723
256,128,1024,32,32,512,knm,1,1,4,os,819
256,128,1024,32,32,512,knm,1,4,1,os,1186
256,128,1024,32,32,256,knm,4,1,1,os,1319
256,128,1024,32,32,256,knm,1,2,2,os,811
256,128,1024,32,32,256,knm,2,1,2,os,811
256,128,1024,32,32,256,knm,2,2,1,os,747
256,128,1024,32,32,256,knm,1,1,4,os,939
256,128,1024,32,32,256,knm,1,4,1,os,1319
256,128,1024,32,32,128,knm,4,1,1,os,1051
256,128,1024,32,32,128,knm,1,2,2,os,673
256,128,1024,32,32,128,knm,2,1,2,os,673
256,128,1024,32,32,128,knm,2,2,1,os,577
256,128,1024,32,32,128,knm,1,1,4,os,865
256,128,1024,32,32,128,knm,1,4,1,os,1051
256,128,1024,32,32,64,knm,4,1,1,os,1008
256,128,1024,32,32,64,knm,1,2,2,os,698
256,128,1024,32,32,64,knm,2,1,2,os,698
256,128,1024,32,32,64,knm,2,2,1,os,538
256,128,1024,32,32,64,knm,1,1,4,os,1018
256,128,1024,32,32,64,knm,1,4,1,os,1008
256,128,1024,32,32,32,knm,4,1,1,os,1295
256,128,1024,32,32,32,knm,1,2,2,os,995
256,128,1024,32,32,32,knm,2,1,2,os,995
256,128,1024,32,32,32,knm,2,2,1,os,675
256,128,1024,32,32,32,knm,1,1,4,os,1635
256,128,1024,32,32,32,knm,1,4,1,os,1295
256,128,1024,64,64,256,knm,4,1,1,os,1233
256,128,1024,64,64,256,knm,1,2,2,os,1241
256,128,1024,64,64,256,knm,2,1,2,os,1241
256,128,1024,64,64,256,knm,2,2,1,os,1233
256,128,1024,64,64,256,knm,1,1,4,os,1257
256,128,1024,64,64,256,knm,1,4,1,os,1233
256,128,1024,64,64,128,knm,4,1,1,os,819
256,128,1024,64,64,128,knm,1,2,2,os,947
256,128,1024,64,64,128,knm,2,1,2,os,947
256,128,1024,64,64,128,knm,2,2,1,os,819
256,128,1024,64,64,128,knm,1,1,4,os,1203
256,128,1024,64,64,128,knm,1,4,1,os,819
256,128,1024,64,64,64,knm,4,1,1,os,925
256,128,1024,64,64,64,knm,1,2,2,os,1181
256,128,1024,64,64,64,knm,2,1,2,os,1181
256,128,1024,64,64,64,knm,2,2,1,os,925
256,128,1024,64,64,64,knm,1,1,4,os,1693
256,128,1024,64,64,64,knm,1,4,1,os,925
256,128,1024,64,64,32,knm,4,1,1,os,858
256,128,1024,64,64,32,knm,1,2,2,os,1242
256,128,1024,64,64,32,knm,2,1,2,os,1242
256,128,1024,64,64,32,knm,2,2,1,os,858
